¶ Petit traicte tres	¶ Petit traicte tres
il a grandement deffendues.	il a grandement deffendues.
digression: ie uoꝰ prie/ dont est uenu	digression: je vous prie/ dont est venu
dace/ de leuer en hault ⁊ monstrer au	dace/ de lever en hault et monstrer au
peuple ung peu de pain pour le faire	peuple ung peu de pain pour le faire
nẽ parla. Et aussi les apostres quãd	n’en parla. Et aussi les apostres quand
adorerẽt poĩt: mais seulemẽt le prin¬	adorerent point: mais seulement le prin¬
drent/ ⁊ mangerẽt: ainsi qͥ leur disoit	drent/ et mangerent: ainsi qui leur disoit
disoit poĩt/ Regardez/ adorez. Certai	disoit point/ Regardez/ adorez. Certai¬
maine/ qͥ ꝓphane les choses de dieu.	maine/ qui prophane les choses de dieu.
Las quand sera ce q̃ Dieu nous su¬	Las quand sera ce que Dieu nous su¬
chie: leq̃l en la uertu de Dieu destrui	chie: lequel en la vertu de Dieu destrui¬
trie. Le Seigneur en sa misericorde	trie. Le Seigneur en sa misericorde
uueille regarder son paoure peuple/	vueille regarder son paovre peuple/
latrie le deliurer et purger. Amen.	latrie le delivrer et purger. Amen.
transsubstantiation/ ie men deporte:	transsubstantiation/ je m’en deporte:
car cest une chose folle/ inuẽtee ⁊ son	car c’est une chose folle/ inventee et son¬
tenu compte de sainctes escriptures.	tenu compte de sainctes escriptures.
de Dieu. Les peres de la p̃miere egli	de Dieu. Les peres de la premiere egli¬
se nont point ainsi parle: mais ceulx	se n’ont point ainsi parle: mais ceulx
uãs q̃ saĩct Iehã/ S. Luc/ S. Marc/	vans que sainct Jehan/ Sainct Luc/ Sainct Marc/
pleins de foy ⁊ cõgnoissãce de Dieu.	pleins de foy et congnoissance de Dieu.
Neantmoins (et ne leur desplaise) il	Neantmoins (et ne leur desplaise) il
S. Paul/ que ainsi grand clerc/ auec	Sainct Paul/ que ainsi grand clerc/ avec
Quãt a la Messe/ on scait biẽ dõt	Quant a la Messe/ on scait bien dont
elle est procedee: ⁊ ne fault pas grãd	elle est procedee: et ne fault pas grand
ordonnãce de Dieu: mais seulement	ordonnance de Dieu: mais seulement
nies/ qͥ peu a peu ꝑ successiõ de tẽps	nies/ qui peu a peu par succession de temps
a plusieurs foys ⁊ de plusieurs per¬	a plusieurs foys et de plusieurs per¬
see: au lieu de la saincte Cene de Iesu	see: au lieu de la saincte Cene de Jesu¬
aussi par linsipiẽce des ignorãs: car	aussi par l’insipience des ignorans: car
ignorãce a este ⁊ est tousioͬs mere de	ignorance a este et est tousjours mere de
Quil soit ainsi/ Platina le mõstre	Qu’il soit ainsi/ Platina le monstre
fes/ quand il parle de Sixte premier	fes/ quand il parle de Sixte premier
de ce nom/ la ou il dit/ q̃ Celestin or¬	de ce nom/ la ou il dit/ que Celestin or¬
son: Telesphorus/ Gloria ĩ excelsis:	son: Telesphorus/ Gloria in excelsis:
Lepistre ⁊ Leuãgile. Alleluya a este	L’epistre et L’evangile. Alleluya a este
prins ð leglise de Ierusalẽ. Le Sym	prins de l’eglise de Jerusalem. Le Sym¬
cile de Nicene: il sentend pour la pre¬	cile de Nicene: il s’entend pour la pre¬
niere partie/ depuis ce lieu la/ Et ĩ spi	niere partie/ depuis ce lieu la/ Et in spi¬
ritum sanctum dominum/ est prins du	ritum sanctum dominum/ est prins du
donius. Pelagius se aduisa le pre¬	donius. Pelagius se advisa le pre¬
⁊ est celuy qui plus a rẽply ⁊ engresse	et est celuy qui plus a remply et engresse
ceste Messe de richesses/ ainsi q̃ main¬	ceste Messe de richesses/ ainsi que main¬
iouste Lencens. Sixte premier de ce	jouste L’encens. Sixte premier de ce
de ce nom/ ĩuẽta baiser la Paix. Ser	de ce nom/ inventa baiser la Paix. Ser¬
giꝰ ordõna le Agnꝰ dei. Et ainsi du	gius ordonna le Agnus dei. Et ainsi du
tiõs/ luminaires/ sõneries de cloches	tions/ luminaires/ sonneries de cloches
blables. Lesquelles choses seroient	blables. Lesquelles choses seroient
trop longues a reciter: mais iay bien	trop longues a reciter: mais j’ay bien
que on entẽde q̃ Iesuchrist ⁊ les Apo	que on entende que Jesuchrist et les Apo¬
ou enseigne: ⁊ q̃ tout cecy est inuẽtiõ	ou enseigne: et que tout cecy est invention
humaine/ pour plus a son aise passer	humaine/ pour plus a son aise passer
de ou erudition. Et pour tout dire/	de ou erudition. Et pour tout dire/
chãtant/ puissent uiure sans soucy.	chantant/ puissent vivre sans soucy.
Uoicy le mal qͥ tãt les estõne se ilz	Voicy le mal qui tant les estonne se ilz
rabaisser leur estat. Et pourtant ilz	rabaisser leur estat. Et pourtant ilz
peuuẽt/ allegans le tẽps passe/ leurs	peuvent/ allegans le temps passe/ leurs
peres/ ⁊ la coustume. Mais en ung	peres/ et la coustume. Mais en ung
rite: non point coustume/ cõbien lon¬	rite: non point coustume/ combien lon¬
fondee en uerite.	fondee en verite.
Et pourtant en la uertu du nom	Et pourtant en la vertu du nom
quiers a tout le mõde/ Signãtemẽt	quiers a tout le monde/ Signantement
tẽt le nom de Dieu/ duq̃l tiennent le	tent le nom de Dieu/ duquel tiennent le
glaiue ⁊ la puissãce: auoir icy regard	glaive et la puissance: avoir icy regard
qui est sus tout dauoir lhonneur de	qui est sus tout d’avoir l’honneur de
⁊ punissans les malfaicteurs: ainsi	et punissans les malfaicteurs: ainsi
que la parolle de Dieu ordonne.	que la parolle de Dieu ordonne.
la loy de Dieu en sõ coeur escrite/ sãs	la loy de Dieu en son coeur escrite/ sans
iustemẽt regir ⁊ gouuerner le peuple	justement regir et gouverner le peuple
qͥ luy est baille en charge. Et sur tout	qui luy est baille en charge. Et sur tout
les officiers de sõ royaume/ singulie	les officiers de son royaume/ singulie¬
ceulx principallemẽt depend le bien	ceulx principallement depend le bien
ou le mal de tout le peuple: ⁊ nõ seu¬	ou le mal de tout le peuple: et non seu¬
aussi lhõneur ou la cõfusiõ du Prĩce	aussi l’honneur ou la confusion du Prince
aucun estre constitue en puissance ou	aucun estre constitue en puissance ou
auctorite/ qui soit ambitieux ou aua	auctorite/ qui soit ambitieux ou ava¬
tout ce qui fera/ tout son cõseil/ tout	tout ce qui fera/ tout son conseil/ tout
pour ꝑuenir a ses fins. Uoire mais	pour parvenir a ses fins. Voire mais
par telz moyẽs q̃ bien difficile est sen	par telz moyens que bien difficile est s’en
qui le cõgnoit cest le Prĩce: car telles	qui le congnoit c’est le Prince: car telles
feinctes/ entretiẽnent ⁊ endormẽt le	feinctes/ entretiennent et endorment le
Prince tellemẽt quil est cõme captif	Prince tellement qu’il est comme captif
scauent bien faire leurs besongnes.	scavent bien faire leurs besongnes.
ou petis/ sõt traistres a Dieu/ au prĩ	ou petis/ sont traistres a Dieu/ au prin¬
ce/ ⁊ a tout le mõde. Et ꝑ iceulx uiẽt	ce/ et a tout le monde. Et par iceulx vient
quelque cent ou cinquante mille/ ou	quelque cent ou cinquante mille/ ou
biẽ secretemẽt empõgner/ ilz coppẽt/	bien secretement empongner/ ilz coppent/
ilz taillent ilz font/ ilz desfont/ ilz rõ	ilz taillent ilz font/ ilz desfont/ ilz rom¬
mens/ cõiunctions/ ⁊ alliãces telles	mens/ conjunctions/ et alliances telles
bon/ pour eulx: car a cela tend toute	bon/ pour eulx: car a cela tend toute
leͬ estude/ ⁊ nõt iamais autre soucy.	leur estude/ et n’ont jamais autre soucy.
Princes ⁊ Roys/ eussẽt tousioͬs de¬	Princes et Roys/ eussent tousjours de¬
au bõ seruiteur de Dieu Moyse/ par	au bon serviteur de Dieu Moyse/ par
Iethro: lequel dist en ceste maniere:	Jethro: lequel dist en ceste maniere:
le peuple hões uertueux ⁊ craĩgnãs	le peuple homes vertueux et craingnans
auarice. Et diceulx ꝯstitue officiers/	avarice. Et d’iceulx constitue officiers/
capitaines ⁊ cẽteniers/ cinquãteniers	capitaines et centeniers/ cinquanteniers
en tout tẽps ⁊ a toute heure. Et sil est	en tout temps et a toute heure. Et s’il est
ras la cõgnoissance/ iceulx iugeront	ras la congnoissance/ iceulx jugeront
tant seulement les petites choses.	tant seulement les petites choses.
lequel sil estoit biẽ obserue des Prin¬	lequel s’il estoit bien observe des Prin¬
te diuine et humaine.	te divine et humaine.
La sõme du cõseil pend principale	La somme du conseil pend principale¬
persõnages amateͬs de uerite (les¬	personnages amateurs de verite (les¬
soiẽt cõstituez en maistrise/ en office/	soient constituez en maistrise/ en office/
⁊ auctorite. Car silz sõt appetãs gloi	et auctorite. Car s’ilz sont appetans gloi¬
scait cõe le mõde sera gouuerne: car	scait come le monde sera gouverne: car
yeulx/ mesme des sages. Et Salo¬	yeulx/ mesme des sages. Et Salo¬
mon dit q̃ lhõme auaricieux destrui¬	mon dit que l’homme avaricieux destrui¬
en la cite. Et pour dire en ung bref	en la cite. Et pour dire en ung bref
que ung auaricieux constitue en au¬	que ung avaricieux constitue en au¬
torite. Lequel certes on peult	torite. Lequel certes on peult
uoir iamais contẽtemẽt/ ⁊ q̃lque bien	voir jamais contentement/ et quelque bien
⁊ rassasie/ tousioͬs aspire a plꝰ grãdz	et rassasie/ tousjours aspire a plus grandz
choses/ tousioͬs desire estre plꝰ hault	choses/ tousjours desire estre plus hault
tous autres/ autãt quil peult: uoire	tous autres/ autant qu’il peult: voire
La secõde chose principalemẽt tou	La seconde chose principalement tou¬
chee en ce diuin cõseil de Iethro/ est q̃	chee en ce divin conseil de Jethro/ est que
escouter les causes ⁊ affaires de son	escouter les causes et affaires de son
uray pere. Et que on ayt acces a luy	vray pere. Et que on ayt acces a luy
pour luy dõner entẽdre les affaires/	pour luy donner entendre les affaires/
paoures gẽs/ ainsi delaissez du Prin	paovres gens/ ainsi delaissez du Prin¬
ciers? Et certes si iamais fut besoing	ciers? Et certes si jamais fut besoing
⁊ grãde necessite de auoir acces facile	et grande necessite de avoir acces facile
tãt pour liniquite de plusieurs offi¬	tant pour l’iniquite de plusieurs offi¬
tant ardue/ ⁊ tãt digne de estre exa¬	tant ardue/ et tant digne de estre exa¬
minee ⁊ congneue des Princes que	minee et congneue des Princes que
Il nest point q̃stion seulemẽt des	Il n’est point question seulement des
tant de lieux sont traictez piremẽt q̃	tant de lieux sont traictez pirement que
ne seroiẽt paoures brebis des loups	ne seroient paovres brebis des loups
seulement le ueoir: mais aussi le dire	seulement le veoir: mais aussi le dire
Mais il est q̃stiõ de la cause/ affin	Mais il est question de la cause/ affin
que Dieu ne soit point ainsi blasphe	que Dieu ne soit point ainsi blasphe¬
primee. Si quelcun parle ung seul	primee. Si quelcun parle ung seul
Uoila la deffense des iniques/ sa cau	Voila la deffense des iniques/ sa cau¬
se sera uẽtilee a part ⁊ en secret/ affin	se sera ventilee a part et en secret/ affin
Ie pose bien q̃ le Prince dira de bou¬	Je pose bien que le Prince dira de bou¬
pour sa descharge deuãt Dieu ne suf	pour sa descharge devant Dieu ne suf¬
fist point. Car soubz lombre dũg tel	fist point. Car soubz l’ombre d’ung tel
uolunte/ les innocẽs sont opprimez/	volunte/ les innocens sont opprimez/
Salomon quand il sest gouuerne	Salomon quand il s’est gouverne
par la sagesse de Dieu il a ꝓspere/ ⁊	par la sagesse de Dieu il a prospere/ et
on puisse trouuer auoir este faictz/	on puisse trouver avoir este faictz/
chascũ auoir acces a luy/ sãs aucune	chascun avoir acces a luy/ sans aucune
acception de ꝑsonnes/ ne croyãt rien	acception de personnes/ ne croyant rien
Nestant point cõme aucuns (peut	N’estant point comme aucuns (peut
ausquelz iamais on ne peult auoir	ausquelz jamais on ne peult avoir
acces pour exposer ⁊ dire son cas/ les	acces pour exposer et dire son cas/ les¬
tel Roy si noble/ tant riche/ tãt excel	tel Roy si noble/ tant riche/ tant excel¬
mesme ouyr la cause de deux putaĩs.	mesme ouyr la cause de deux putains.
Car il cõgnoissoit bien q̃ cela ne uiẽt	Car il congnoissoit bien que cela ne vient
des hõmes qͥ sont sur la terre/ q̃ ung	des hommes qui sont sur la terre/ que ung
obey: mais q̃ cest la uertu ⁊ puissance	obey: mais que c’est la vertu et puissance
de Dieu qͥ cõmande ⁊ ueult que les	de Dieu qui commande et veult que les
tant il uouloit honnorer celuy par qͥ	tant il vouloit honnorer celuy par qui
raison ueult q̃ ung chascun en ce mõ	raison veult que ung chascun en ce mon¬
de hõnore son superieur: cõbien plus	de honnore son superieur: combien plus
tout bon/ tout sage/ ⁊ seul tout puis¬	tout bon/ tout sage/ et seul tout puis¬
bauldes luy a este tant precieuse que	bauldes luy a este tant precieuse que
luy mesme la ouye: cõbien plus de¬	luy mesme la ouye: combien plus de¬
mes ouyr la cause de Leuãgile/ qͥ cer	mes ouyr la cause de L’evangile/ qui cer¬
pas la cõmettre ainsi a la uolunte ie	pas la commettre ainsi a la volunte je
ne scay de q̃lz enchaperõnez/ ⁊ autres	ne scay de quelz enchaperonnez/ et autres
affectez: lesq̃lz sont iuges ⁊ partie?	affectez: lesquelz sont juges et partie?
⁊ Roys que le sang innocẽt ainsi ini¬	et Roys que le sang innocent ainsi ini¬
quemẽt respãdu sera requis de leurs	quement respandu sera requis de leurs
par les yeulx dautruy/ ne ouyr par	par les yeulx d’autruy/ ne ouyr par
me doyuent ouyr ⁊ entẽdre la cause/	me doyvent ouyr et entendre la cause/
signãtement quãd elle est de si grãde	signantement quand elle est de si grande
horreur de abãdõner ⁊ liurer/ les hũ¬	horreur de abandonner et livrer/ les hum¬
aux puissans/ les sobres aux yuron	aux puissans/ les sobres aux yvron¬
gnes/ les seruiteͬs de Iesuchrist aux	gnes/ les serviteurs de Jesuchrist aux
ainsi tuez/ meurtris ⁊ bruslez? Est ce	ainsi tuez/ meurtris et bruslez? Est ce
A tout le moins se ilz feissent au¬	A tout le moins se ilz feissent au¬
tant pour Iesuchrist qui est leur sou	tant pour Jesuchrist qui est leur sou¬
pour son dieu Baal/ qui assembla	pour son dieu Baal/ qui assembla
contre Helie/ ilz feroient leur office.	contre Helie/ ilz feroient leur office.
Cest/ que ilz feissent assembler les	C’est/ que ilz feissent assembler les
secuteurs/ contre ceulx qui sont ainsi	secuteurs/ contre ceulx qui sont ainsi
sa raison/ sans aucune faueur. Alors	sa raison/ sans aucune faveur. Alors
facilemẽt on congnoistroit ceulx qui	facilement on congnoistroit ceulx qui
tort: ⁊ seroit le peuple en paix edifie/	tort: et seroit le peuple en paix edifie/
scandale. Et seroit la suspicion ⁊ re¬	scandale. Et seroit la suspicion et re¬
mors de leurs consciences ostee: car	mors de leurs consciences ostee: car
estre qͥlz ne soient doubteux de q̃lque	estre qu’ilz ne soient doubteux de quelque
totallement alienez de Dieu/ et mis	totallement alienez de Dieu/ et mis
en sẽs reprouue/ ce q̃ dieu ne ꝑmette.	en sens reprouve/ ce que dieu ne permette.
est uiole/ toutes choses quasi pour la	est viole/ toutes choses quasi pour la
en la haine de leuangile.	en la haine de l’evangile.
Que ne faict on a tout le moins	Que ne faict on a tout le moins
tiere ⁊ chose de la foy fault auoir re¬	tiere et chose de la foy fault avoir re¬
tenãt les hõmes tãt impudẽs qui cõ	tenant les hommes tant impudens qui con¬
tredisent a cecy/ ⁊ refusent le concile?	tredisent a cecy/ et refusent le concile?
depuis que le mõde est cree/ auquel il	depuis que le monde est cree/ auquel il
nãt/ pour mettre toutes choses en bõ	nant/ pour mettre toutes choses en bon¬
ne unite. On ne scait que deuenir/ on	ne unite. On ne scait que devenir/ on
uer/ tant est le monde diuise. Il nest	ver/ tant est le monde divise. Il n’est
hõme de uertu ⁊ de scauoir/ de parler	homme de vertu et de scavoir/ de parler
ung mot de uerite/ poͬ la crainte de	ung mot de verite/ pour la crainte de
rent que le sang.	rent que le sang.
dõnez uous ordre a cecy? A uous il	donnez vous ordre a cecy? A vous il
appartient/ cest uostre droict office.	appartient/ c’est vostre droict office.
prier de tenir le Cõcile/ cest une chose	prier de tenir le Concile/ c’est une chose
qͥl tarde il fault qͥl soit faict. Et ne	qu’il tarde il fault qu’il soit faict. Et ne
fault pas pẽser q̃ tous les sages hu¬	fault pas penser que tous les sages hu¬
pescher ung tel acte/ par ꝑsecutions	pescher ung tel acte/ par persecutions
impostures ⁊ mẽsonges: car la main	impostures et mensonges: car la main
de Dieu y est. Ce nest point en ung	de Dieu y est. Ce n’est point en ung
seulemẽt/ cest par toute la terre. Et	seulement/ c’est par toute la terre. Et
en q̃lq̃ lieu/ uoire de mille ⁊ mille/ on	en quelque lieu/ voire de mille et mille/ on
ne mettra pas fin a cecy/ il nest possi	ne mettra pas fin a cecy/ il n’est possi¬
la uengeance et fureur de Dieu.	la vengeance et fureur de Dieu.
se tiẽdra quoy quil tarde) le droict se	se tiendra quoy qu’il tarde) le droict se
treuue de la part de leuãgile: cest adi	treuve de la part de l’evangile: c’est a di¬
uagile de Iesuchrist sont persecutez/	vangile de Jesuchrist sont persecutez/
ne sera pas tẽps de sen repẽtir/ on ne	ne sera pas temps de s’en repentir/ on ne
resuscitera pas les mortz pourtãt/ et	resuscitera pas les mortz pourtant/ et
le sang espãdu a tort/ sera tousiours	le sang espandu a tort/ sera tousjours
que on est assez admonneste.	que on est assez admonneste.
Nest ce pas merueilles que les sa¬	N’est ce pas merveilles que les sa¬
biẽ ⁊ disent/ que il y a beaucop dabuz	bien et disent/ que il y a beaucop d’abuz
corrige ung seul iotta? mais qͥ plus	corrige ung seul iotta? mais qui plus
est uont tousiours de mal en pis/ on	est vont tousjours de mal en pis/ on
Parquoy il est biẽ a craindre qui sur¬	Parquoy il est bien a craindre qui sur¬
tost on ny remedie.	tost on n’y remedie.
Pouruoyez y Princes chrestiens	Pourvoyez y Princes chrestiens
ne permettez plus uerite estre aĩsi cõ	ne permettez plus verite estre ainsi con¬
de Iesuchrist estre aĩsi affligez ⁊ tor¬	de Jesuchrist estre ainsi affligez et tor¬
mẽtez: lesquelz certes sont si cruel¬	mentez: lesquelz certes sont si cruel¬
urez/ q̃ tout le mõde de grosse paour	vrez/ que tout le monde de grosse paour
on le Cõcile ueritable ⁊ legitime/ a la	on le Concile veritable et legitime/ a la
declaratiõ duquel bien humblemẽt ⁊	declaration duquel bien humblement et
se submettẽt? Et certes il est bien	se submettent? Et certes il est bien
puis quilz craingnẽt/ quilz resistent	puis qu’ilz craingnent/ qu’ilz resistent
⁊ cõtredisẽt au Cõcile. Et pourtãt	et contredisent au Concile. Et pourtant
fureur/ a tout le moins iusque a la	fureur/ a tout le moins jusque a la
soit pas concede pour ung seul mot/	soit pas concede pour ung seul mot/
de ainsi exercer leur forsenerie/ sur	de ainsi exercer leur forsenerie/ sur
Cest chose admirable quil ne soit	C’est chose admirable qu’il ne soit
autãt pour les paoures ames rache¬	autant pour les paovres ames rache¬
tees du sang de Iesuchrist cõme il est	tees du sang de Jesuchrist comme il est
Si on uoyoit ung loup aux chãps	Si on voyoit ung loup aux champs
cryer ⁊ de faict/ chascun cryeroit ap̃s	cryer et de faict/ chascun cryeroit apres
sans aucune reprehension. Helas on	sans aucune reprehension. Helas on
abuseurs qui seduysent et tiẽnent en	abuseurs qui seduysent et tiennent en
Ne oseroit on dõc cryer apres/ ⁊ par¬	Ne oseroit on donc cryer apres/ et par¬
ler alencõtre/ urayement cest tout le	ler a l’encontre/ vrayement c’est tout le
tant de ma part (si Dieu me ayde)	tant de ma part (si Dieu me ayde)
que ie pourray/ iusque a la mort/ ⁊ ia	que je pourray/ jusque a la mort/ et ja¬
mais ne cesseray tant que on y aura	mais ne cesseray tant que on y aura
plus de cent mille autres auec moy.	plus de cent mille autres avec moy.
freres/ est de se prosterner en la p̃sẽce	freres/ est de se prosterner en la presence
de Dieu ⁊ profundemẽt humilier en	de Dieu et profundement humilier en
cesser luy fault demander que en sa	cesser luy fault demander que en sa
luy plaise uisiter son paoure peuple/	luy plaise visiter son paovre peuple/
le retirãt de tout erreur/ de tenebres/	le retirant de tout erreur/ de tenebres/
Prians aussi tous dung coeur et	Prians aussi tous d’ung coeur et
de tous seigneurs/ le dominateur et	de tous seigneurs/ le dominateur et
prince de tous les Roys de la terre/	prince de tous les Roys de la terre/
il luy plaise totallemẽt incliner leͬs	il luy plaise totallement incliner leurs
suyure/ ⁊ parfaictement aymer toute	suyvre/ et parfaictement aymer toute
uerite de Dieu: affin quil soit par	verite de Dieu: affin qu’il soit par
ple qui leur est commis/ soit conduict	ple qui leur est commis/ soit conduict
te paix ⁊ charite/ ainsi que il appar¬	te paix et charite/ ainsi que il appar¬
tient/ Le tout a lhonneur ⁊ louenge	tient/ Le tout a l’honneur et louenge
nous uiuons et toutes choses con¬	nous vivons et toutes choses con¬
A cecy nous admõneste ⁊ exhorte	A cecy nous admonneste et exhorte
le sainct Apostre/ disant ainsi: Donc	le sainct Apostre/ disant ainsi: Donc
choses on face supplications/ orai¬	choses on face supplications/ orai¬
pour tous les hõmes/ pour les Roys	pour tous les hommes/ pour les Roys
⁊ tous ceulx qui sont constituez en di	et tous ceulx qui sont constituez en di¬
⁊ trãquille/ en toute sainctete ⁊ chaste	et tranquille/ en toute sainctete et chaste¬
Dieu nostre sauueur qui ueult que	Dieu nostre sauveur qui veult que
tous hommes soyent sauuez/ ⁊ quilz	tous hommes soyent sauvez/ et qu’ilz
rite. Dont Dieu pere de misericor¬	rite. Dont Dieu pere de misericor¬
Recte iudicate filii hominum.	Recte judicate filii hominum.
Psal.57.	Psal.57.
iour de Nouembre.	jour de Novembre.
